seed,alg,layer,err,n
12,ADAPT,8,2.228911782869904,14
12,ADAPT,9,2.202713523899469,14
12,ADAPT,10,2.196194827686984,14
12,ADAPT,11,2.1833975516042265,14
12,ADAPT,12,2.1436317748582887,14
12,ADAPT,13,2.123015031492802,14
12,ADAPT,14,2.1163512948175196,14
12,ADAPT,15,2.1115457277091494,14
12,ADAPT,16,2.106956146353344,14
12,ADAPT,17,2.1027453574769694,14
12,ADAPT,18,2.0987879424150435,14
12,ADAPT,19,2.0958096911213886,14
12,ADAPT,20,2.09238955669284,14
12,ADAPT,21,2.088499581151872,14
12,ADAPT,22,2.0823929657302607,14
12,QAOA,2,5.607454514639549,14
12,QAOA,4,2.823309270117438,14
12,QAOA,6,5.514831356188967,14
12,QAOA,8,5.49535246514991,14
12,QAOA,10,5.506142848455177,14
12,QAOA,12,1.3244955001210421,14
12,QAOA,14,5.4218976935738645,14
12,QAOA,16,5.4801063021357805,14
12,QAOA,18,5.426094444096851,14
13,ADAPT,2,5.895861384215088,14
13,ADAPT,3,5.400618487512556,14
13,ADAPT,4,4.912846757515712,14
13,ADAPT,5,4.430576959827349,14
13,ADAPT,6,3.9518627984040506,14
13,ADAPT,7,3.4780662192297065,14
13,ADAPT,8,3.1452979403424024,14
13,ADAPT,9,2.8033174529573444,14
13,ADAPT,10,2.489407912611931,14
13,ADAPT,11,2.230716421648946,14
13,ADAPT,12,2.2054634404058184,14
13,ADAPT,13,1.6440696810350772,14
13,ADAPT,14,1.501218730470132,14
13,ADAPT,15,1.2645029930587448,14
13,ADAPT,16,1.184746769076039,14
13,ADAPT,17,1.1682064618327779,14
13,ADAPT,18,1.1625146221499882,14
13,ADAPT,19,1.0938406730474952,14
13,ADAPT,20,1.0359301209860483,14
13,ADAPT,21,0.9736945596148843,14
13,ADAPT,22,0.9290150621475632,14
13,QAOA,2,5.895861384215092,14
13,QAOA,4,5.834808623217214,14
13,QAOA,6,5.768506383724354,14
13,QAOA,8,5.768840439818359,14
13,QAOA,10,5.715694986283687,14
13,QAOA,12,2.533041266334198,14
13,QAOA,14,3.7438342066965262,14
13,QAOA,16,5.750198678519482,14
13,QAOA,18,1.060202565030849,14
14,ADAPT,2,7.9076631747491,14
14,ADAPT,3,7.40831241963069,14
14,ADAPT,4,6.9093681397047035,14
14,ADAPT,5,6.422278602555661,14
14,ADAPT,6,5.936742581546916,14
14,ADAPT,7,5.487477416504774,14
14,ADAPT,8,5.068376037110696,14
14,ADAPT,9,4.653574272525567,14
14,ADAPT,10,4.299588606142748,14
14,ADAPT,11,4.267192272551657,14
14,ADAPT,12,3.6600702810735726,14
14,ADAPT,13,3.186772247940162,14
14,ADAPT,14,3.089557343710535,14
14,ADAPT,15,2.913071063590337,14
14,ADAPT,16,2.874122943765265,14
14,ADAPT,17,2.61718897536279,14
14,ADAPT,18,2.4578106735973257,14
14,ADAPT,19,2.3424283451752252,14
14,ADAPT,20,2.302440927170352,14
14,ADAPT,21,2.271642403179637,14
14,ADAPT,22,2.2303547807690123,14
14,QAOA,2,7.891145003827592,14
14,QAOA,4,5.340200225619608,14
14,QAOA,6,7.86280522648083,14
14,QAOA,8,7.789045993459627,14
14,QAOA,10,4.467297420353322,14
14,QAOA,12,7.771337101554952,14
14,QAOA,14,7.787584733225568,14
14,QAOA,16,6.916895660094408,14
14,QAOA,18,2.3596346129435517,14
15,ADAPT,2,5.973081906335988,14
15,ADAPT,3,5.4783839522672295,14
15,ADAPT,4,4.9855681780495615,14
15,ADAPT,5,4.503665246609604,14
15,ADAPT,6,4.029151487903352,14
15,ADAPT,7,3.572368729381097,14
15,ADAPT,8,3.1478319421109653,14
15,ADAPT,9,2.7970864746700705,14
15,ADAPT,10,2.650515024982713,14
15,ADAPT,11,1.9987129574025033,14
15,ADAPT,12,1.9425788276507099,14
15,ADAPT,13,1.7015055694177228,14
15,ADAPT,14,1.6530775995710911,14
15,ADAPT,15,1.5103810955881052,14
15,ADAPT,16,1.3240840796377036,14
15,ADAPT,17,1.165149973457698,14
15,ADAPT,18,1.0091415916856974,14
15,ADAPT,19,0.9238903650169838,14
15,ADAPT,20,0.82522491865247,14
15,ADAPT,21,0.7588619386149595,14
15,ADAPT,22,0.730779763126364,14
15,QAOA,2,5.973081906335999,14
15,QAOA,4,5.9118051638215405,14
15,QAOA,6,1.8962882808535575,14
15,QAOA,8,1.5584566157139328,14
15,QAOA,10,1.3295981438286155,14
15,QAOA,12,1.3120418568338543,14
15,QAOA,14,5.803407633639459,14
15,QAOA,16,1.1426368172075598,14
15,QAOA,18,1.0103075412676112,14
16,ADAPT,2,6.141384361041219,14
16,ADAPT,3,5.64223451773324,14
16,ADAPT,4,5.146198751576069,14
16,ADAPT,5,4.653413782430839,14
16,ADAPT,6,4.179967253317155,14
16,ADAPT,7,3.719175055419665,14
16,ADAPT,8,3.2603115813742463,14
16,ADAPT,9,2.8920384662297494,14
16,ADAPT,10,2.204591016465276,14
16,ADAPT,11,1.7057984633754053,14
16,ADAPT,12,1.38681695439708,14
16,ADAPT,13,1.3420470090368575,14
16,ADAPT,14,1.3175690144288836,14
16,ADAPT,15,1.2196625023075818,14
16,ADAPT,16,1.0971661293940258,14
16,ADAPT,17,1.0458243069105748,14
16,ADAPT,18,0.9804049382466786,14
16,ADAPT,19,0.9194578711894152,14
16,ADAPT,20,0.8835502031131419,14
16,ADAPT,21,0.8069749566353224,14
16,ADAPT,22,0.5799209222053818,14
16,QAOA,2,6.1413843610412115,14
16,QAOA,4,3.198520722645288,14
16,QAOA,6,3.1888263049783596,14
16,QAOA,8,2.345085872916229,14
16,QAOA,10,5.984644212886693,14
16,QAOA,12,2.647076108370463,14
16,QAOA,14,5.958349848816955,14
16,QAOA,16,3.6467752802543387,14
16,QAOA,18,5.913646838558623,14
17,ADAPT,2,5.582180752741191,14
17,ADAPT,3,5.085444988981262,14
17,ADAPT,4,4.589156260436582,14
17,ADAPT,5,4.097080382324485,14
17,ADAPT,6,3.6248978055562873,14
17,ADAPT,7,3.1645888432250793,14
17,ADAPT,8,2.8321399109767746,14
17,ADAPT,9,2.5586159010299347,14
17,ADAPT,10,2.3625880379131203,14
17,ADAPT,11,2.3625808817900484,14
17,ADAPT,12,1.936823061199469,14
17,ADAPT,13,1.811470025268573,14
17,ADAPT,14,1.4937588391474854,14
17,ADAPT,15,1.3393343360687027,14
17,ADAPT,16,1.1320774834603107,14
17,ADAPT,17,1.060470725491502,14
17,ADAPT,18,1.0017415717392844,14
17,ADAPT,19,0.9405871961035999,14
17,ADAPT,20,0.7244122659961434,14
17,ADAPT,21,0.6678284147957925,14
17,ADAPT,22,0.6555103164561586,14
17,QAOA,2,5.582170026881883,14
17,QAOA,4,5.582180752741131,14
17,QAOA,6,2.0503456631185166,14
17,QAOA,8,1.4061282969030628,14
17,QAOA,10,5.461765076767374,14
17,QAOA,12,5.343572379832825,14
17,QAOA,14,5.4305547891369805,14
17,QAOA,16,5.419792754240724,14
17,QAOA,18,5.396922024925395,14
18,ADAPT,2,6.193806184737827,14
18,ADAPT,3,5.7206874474347025,14
18,ADAPT,4,3.951359277299133,14
18,ADAPT,5,3.2541376926327175,14
18,ADAPT,6,2.8009930768089824,14
18,ADAPT,7,2.610953208636044,14
18,ADAPT,8,2.499338151376996,14
18,ADAPT,9,2.445666566654509,14
18,ADAPT,10,2.4211703140248915,14
18,ADAPT,11,2.4053750126268767,14
18,ADAPT,12,2.3940038379170474,14
18,ADAPT,13,2.3770977863166323,14
18,ADAPT,14,2.3516208453307783,14
18,ADAPT,15,2.327882727331442,14
18,ADAPT,16,2.3184528983991086,14
18,ADAPT,17,2.3116359234108117,14
18,ADAPT,18,2.3043407895486148,14
18,ADAPT,19,2.2967931341854246,14
18,ADAPT,20,2.2847372005498805,14
18,ADAPT,21,2.2763473428336845,14
18,ADAPT,22,2.267539072467226,14
18,QAOA,2,4.021717480094498,14
18,QAOA,4,6.166259965182217,14
18,QAOA,6,6.022035888522325,14
18,QAOA,8,6.089320075143949,14
18,QAOA,10,2.8989168302955015,14
18,QAOA,12,4.788031886488774,14
18,QAOA,14,1.7178497501771517,14
18,QAOA,16,6.021493099731234,14
18,QAOA,18,1.2567090253200597,14
19,ADAPT,2,6.3910201978101995,14
19,ADAPT,3,5.899995137180873,14
19,ADAPT,4,5.411020366033412,14
19,ADAPT,5,4.9320032879478575,14
19,ADAPT,6,4.458114883392522,14
19,ADAPT,7,4.002744769089599,14
19,ADAPT,8,3.588503483675524,14
19,ADAPT,9,3.212528829024169,14
19,ADAPT,10,2.887672606807783,14
19,ADAPT,11,2.887654430001909,14
19,ADAPT,12,2.4343262703501907,14
19,ADAPT,13,2.3464658566238654,14
19,ADAPT,14,2.1893684462896594,14
19,ADAPT,15,2.0338038375270635,14
19,ADAPT,16,1.9660009531619806,14
19,ADAPT,17,1.8462011135514658,14
19,ADAPT,18,1.777746751314126,14
19,ADAPT,19,1.7226881553639721,14
19,ADAPT,20,1.6624327205917986,14
19,ADAPT,21,1.5707130842178962,14
19,ADAPT,22,1.4992413150106643,14
19,QAOA,2,4.136739178798564,14
19,QAOA,4,4.136728593941825,14
19,QAOA,6,6.316095132417512,14
19,QAOA,8,5.999242770205459,14
19,QAOA,10,6.25015347910848,14
19,QAOA,12,4.136216168230508,14
19,QAOA,14,6.231462692352775,14
19,QAOA,16,6.24516930136118,14
19,QAOA,18,6.210014331841073,14
20,ADAPT,2,5.704889461375643,14
20,ADAPT,3,5.213492858188076,14
20,ADAPT,4,3.301791736223027,14
20,ADAPT,5,2.5719660521995955,14
20,ADAPT,6,2.2695812959855033,14
20,ADAPT,7,2.187426107297373,14
20,ADAPT,8,2.1605991967637763,14
20,ADAPT,9,2.149446458253106,14
20,ADAPT,10,2.1474656380655155,14
20,ADAPT,11,2.1410695512017206,14
20,ADAPT,12,2.1363230192381977,14
20,ADAPT,13,2.1312597227162406,14
20,ADAPT,14,2.1249850950750435,14
20,ADAPT,15,2.118845022338661,14
20,ADAPT,16,2.1147254845161534,14
20,ADAPT,17,2.1112770941846613,14
20,ADAPT,18,2.1068458538449377,14
20,ADAPT,19,2.0995548987235466,14
20,ADAPT,20,2.094058908541008,14
20,ADAPT,21,2.092092891307388,14
20,ADAPT,22,2.0890244507905997,14
20,QAOA,2,5.694512068918868,14
20,QAOA,4,2.2223943890519138,14
20,QAOA,6,5.578615143534446,14
20,QAOA,8,5.564838627649465,14
20,QAOA,10,5.561976772114658,14
20,QAOA,12,5.400967864405835,14
20,QAOA,14,5.529626181746536,14
20,QAOA,16,5.5017181466335146,14
20,QAOA,18,5.520862241340414,14
